x25519,mlkem512,hqc128
2.14,1.79,18.52
1.95,2.03,17.9
1.97,1.92,18.0
2.04,1.78,18.26
2.13,1.98,18.84
2.04,1.72,18.47
1.95,1.74,17.93
1.91,1.75,18.1
1.94,1.89,18.21
1.91,1.78,18.99
2.1,1.85,17.9
1.86,1.66,18.11
1.87,1.74,18.16
2.07,1.88,18.55
1.85,1.85,18.19
2.37,2.05,18.79
2.2,2.0,18.14
2.15,2.07,18.16
2.14,1.98,18.0
2.21,1.84,18.01
2.11,1.9,17.92
2.14,2.0,18.15
1.87,2.21,18.05
1.78,2.12,17.87
1.87,2.19,18.02
1.95,1.82,18.1
2.01,1.87,18.04
2.04,1.89,18.1
1.84,1.85,19.34
1.73,1.88,18.17
1.89,1.71,18.1
1.93,1.81,17.98
1.94,1.75,18.0
1.84,1.86,18.05
2.26,1.83,18.22
1.89,1.71,17.9
1.83,1.74,18.03
1.75,1.79,18.05
1.91,1.81,18.46
1.76,1.93,20.07
1.9,1.76,21.62
1.83,1.82,17.97
1.8,1.85,18.09
1.7,2.1,18.75
1.68,1.9,18.15
1.73,2.13,17.93
1.88,2.08,17.95
1.67,1.9,17.83
1.81,1.95,18.02
2.1,1.91,17.89
2.21,1.95,17.79
2.82,2.06,17.91
2.31,2.0,18.95
2.31,1.88,18.53
2.05,1.89,18.57
2.06,1.87,18.07
1.94,1.91,18.94
2.1,1.86,18.01
1.88,1.91,18.31
2.22,1.91,18.54
2.05,1.9,18.52
1.99,1.97,18.42
1.95,1.83,18.52
1.75,1.97,18.34
1.77,2.27,18.11
1.71,2.0,18.0
1.77,1.83,18.35
1.72,1.91,18.63
1.83,1.83,18.27
1.84,1.77,17.93
1.86,1.73,18.27
1.86,1.93,18.16
1.97,2.0,17.9
2.04,1.79,17.9
1.89,1.82,18.1
2.09,1.8,18.16
1.93,1.82,18.17
1.75,1.8,18.12
1.84,1.96,19.74
2.0,2.11,17.95
1.89,1.85,17.85
1.86,1.82,18.05
1.72,1.99,18.59
1.7,2.16,19.15
1.88,2.17,18.19
1.8,2.22,18.02
1.82,2.25,18.07
1.83,2.51,18.42
1.79,2.15,18.22
2.13,2.1,18.06
1.89,2.01,18.2
1.98,1.89,18.48
1.93,1.91,19.53
1.8,1.91,19.33
1.71,1.91,19.45
2.13,1.91,19.48
2.08,1.97,19.31
2.15,1.9,18.95
2.16,1.92,19.75
2.0,1.84,19.36
1.91,1.85,18.86
1.91,1.88,18.25
1.91,1.74,18.36
1.92,1.72,17.95
1.96,1.82,18.06
1.92,1.81,18.19
1.89,2.2,18.45
2.06,1.79,18.93
1.82,1.86,18.61
2.36,1.92,18.77
2.22,1.82,19.54
2.11,1.84,18.24
2.09,1.82,18.6
2.08,1.75,18.45
2.0,1.78,18.15
2.63,1.81,18.05
2.89,2.31,19.14
2.7,2.15,19.33
2.76,1.98,17.91
2.06,2.05,18.02
2.0,1.75,18.24
1.94,1.91,18.26
1.94,1.88,18.04
2.01,1.94,18.25
1.86,1.81,18.14
1.83,1.92,18.75
1.81,1.82,18.33
1.81,1.85,18.55
2.16,2.02,18.2
2.83,1.87,19.28
2.89,1.84,19.22
2.73,1.84,18.91
2.35,1.81,19.58
2.47,1.82,21.9
1.97,1.91,22.52
1.95,1.95,22.13
1.93,1.79,19.01
1.9,1.77,18.28
1.85,1.78,19.31
1.93,1.74,18.47
1.99,1.88,18.33
1.88,1.93,18.76
1.91,1.83,19.89
1.98,1.79,18.04
2.01,1.89,18.26
1.91,1.89,18.92
1.85,1.92,19.88
1.77,1.73,18.18
2.1,1.88,17.94
2.02,1.97,17.93
1.93,1.89,17.92
2.16,2.0,3581.66
1.88,1.95,18.26
2.11,2.2,18.39
1.98,2.31,17.92
2.13,1.89,18.2
2.08,2.01,18.64
1.92,1.98,18.68
2.49,1.96,19.36
2.2,2.2,19.35
2.24,2.04,18.77
2.32,2.63,18.33
2.3,2.02,19.25
2.49,2.06,18.3
2.6,2.16,18.13
2.36,2.32,18.43
2.23,2.15,18.01
1.98,2.18,18.15
2.15,2.6,18.07
2.14,2.87,18.39
2.41,2.1,18.11
2.37,2.05,18.76
2.04,2.01,18.74
2.1,2.05,23.58
1.94,1.95,18.3
1.84,2.11,18.12
1.9,2.17,18.17
2.02,2.13,17.96
2.04,2.17,18.14
2.03,2.12,18.31
2.23,2.01,18.64
2.15,2.09,18.49
2.05,1.71,18.19
1.97,1.78,18.62
1.81,1.88,18.15
2.02,2.01,18.23
1.92,1.8,18.51
1.75,1.78,19.6
1.92,1.91,19.67
1.94,1.92,19.31
2.29,1.86,19.01
2.0,1.83,19.68
1.78,1.79,18.87
1.75,1.79,20.35
1.87,1.79,20.32
1.78,1.84,18.73
1.98,1.81,18.31
2.19,1.77,19.39
1.79,1.77,18.59
1.85,1.83,19.75
1.93,1.89,18.43
2.03,1.7,18.65
1.89,1.81,17.96
1.71,1.94,17.92
2.08,1.84,18.27
1.9,1.85,19.01
2.46,1.75,17.97
2.12,1.78,19.09
1.82,1.73,20.32
1.87,1.82,19.01
2.45,1.85,17.96
2.39,1.78,18.52
2.1,1.72,20.76
2.13,1.86,18.91
1.97,1.9,24.47
1.96,2.09,19.62
1.9,1.83,18.8
2.06,2.31,18.42
2.52,2.11,18.49
2.08,2.07,18.48
1.99,1.95,23.63
2.01,1.8,18.38
2.06,2.01,18.02
1.97,1.76,18.12
2.02,1.75,18.53
1.95,1.83,18.39
2.0,1.88,18.45
1.88,1.89,18.22
1.88,1.83,18.93
2.0,1.8,18.07
1.84,1.77,18.27
1.86,1.79,18.31
2.28,1.87,21.08
2.12,2.08,18.12
2.31,1.73,18.64
1.84,1.83,18.98
2.69,1.9,18.57
2.08,1.85,18.47
2.0,1.87,18.28
1.94,1.84,18.21
2.23,2.03,18.05
1.98,1.97,18.5
2.33,1.82,19.83
2.09,1.91,18.4
2.4,1.97,19.32
2.18,1.97,18.19
1.94,2.03,18.06
2.79,2.05,20.34
2.04,2.29,18.16
2.0,2.15,18.12
2.02,1.83,19.16
1.92,1.88,18.5
1.9,2.02,19.0
1.91,1.92,18.66
2.15,1.87,18.7
2.06,1.95,18.3
1.97,1.85,18.37
1.79,2.0,18.87
2.23,1.79,18.56
2.26,1.81,21.66
2.37,1.79,18.96
2.3,1.78,18.53
2.0,1.82,18.02
2.16,2.08,18.38
2.02,1.82,19.51
1.92,1.83,18.26
1.88,1.74,18.37
1.94,1.74,25.86
1.88,1.8,24.99
1.97,1.72,29.81
2.09,1.85,19.56
1.87,1.67,18.09
1.88,1.93,18.45
2.11,1.88,18.53
1.83,1.99,19.17
1.85,1.85,18.77
2.01,1.91,18.54
1.96,2.0,18.52
2.32,2.04,19.08
1.84,1.79,18.26
1.88,1.87,18.41
1.7,1.7,18.89
1.82,1.78,18.32
2.14,1.94,18.31
1.97,1.84,18.29
2.18,1.86,18.29
2.28,1.71,18.48
2.06,1.78,18.27
2.02,1.86,18.81
2.13,1.93,18.23
2.2,1.84,21.49
1.98,1.74,18.43
2.22,1.84,18.42
2.15,1.91,18.57
1.97,1.86,26.66
2.24,1.84,18.78
2.2,1.93,19.23
1.85,1.81,19.26
2.68,1.87,18.63
1.87,1.86,18.64
2.02,1.92,19.18
1.89,1.82,18.42
2.78,1.87,18.68
1.94,1.83,19.12
2.13,1.96,18.82
2.0,1.8,27.47
1.91,1.87,21.03
2.15,2.19,22.91
2.14,1.81,22.93
2.21,1.87,19.43
1.97,1.73,18.23
2.6,1.87,18.25
1.98,1.98,18.75
2.1,1.75,18.56
1.96,1.72,18.85
1.87,1.8,19.55
2.42,1.71,21.48
1.97,1.75,18.6
1.98,1.75,18.15
1.94,1.93,19.21
2.04,1.81,18.88
2.22,1.78,21.94
2.12,2.01,21.35
2.74,2.06,18.51
1.97,2.05,19.7
1.94,2.62,18.71
2.26,1.87,18.26
2.03,1.81,18.83
3.3,1.84,23.07
3.03,2.13,23.84
2.31,1.89,18.12
2.03,2.07,18.09
2.02,1.84,24.72
1.79,1.84,18.17
2.02,1.84,18.28
2.03,1.85,17.93
1.81,1.91,19.56
2.25,1.88,17.96
1.96,1.95,18.19
2.03,1.84,17.96
2.69,1.77,21.93
2.07,1.76,18.65
2.24,1.78,18.07
1.91,1.79,18.03
1.93,1.78,17.81
2.02,1.86,18.43
2.08,1.83,17.94
2.74,1.81,18.13
1.96,1.94,18.01
2.21,1.88,18.2
1.98,1.9,18.45
2.2,1.78,18.72
2.12,1.8,18.45
2.01,1.73,18.08
2.62,1.7,18.43
2.18,2.14,19.06
2.43,1.83,22.54
1.95,1.73,21.22
1.84,1.74,25.04
1.99,1.82,26.69
1.85,1.92,18.68
1.85,1.91,18.27
2.08,1.79,18.47
2.56,2.03,18.38
2.09,1.76,19.84
2.79,1.78,18.98
2.03,1.77,18.24
3.02,1.89,19.66
1.9,1.89,19.36
2.09,1.76,19.07
2.46,1.7,18.94
1.76,1.91,18.94
2.04,2.09,18.68
1.87,2.02,18.54
2.23,1.98,18.57
1.98,2.04,20.2
1.97,1.89,18.57
2.19,2.09,18.9
2.56,1.69,18.82
2.32,2.0,18.54
2.46,2.31,18.74
2.04,2.51,23.0
2.69,2.47,19.47
2.13,2.74,19.0
2.32,2.0,18.21
2.0,1.96,18.29
2.12,1.85,18.77
1.86,1.98,18.44
1.95,1.96,18.96
1.69,1.95,18.17
1.84,2.25,18.76
2.08,2.23,18.45
2.16,1.78,18.58
1.99,1.78,18.62
2.37,1.87,19.28
2.46,2.04,18.71
2.5,1.95,18.65
1.88,1.79,18.64
2.1,1.9,18.29
2.85,1.87,18.97
2.17,1.82,18.85
2.34,1.79,19.01
2.15,1.7,18.61
2.61,1.9,18.75
2.08,1.75,18.36
2.27,1.83,19.63
2.61,1.72,18.94
1.94,1.71,20.87
2.46,1.88,23.55
2.09,1.91,18.69
2.17,1.79,18.82
1.83,1.92,19.89
2.72,1.8,19.01
2.17,1.78,19.78
2.06,1.8,19.19
2.17,1.79,19.69
2.0,1.93,18.32
1.92,1.76,18.26
2.38,1.74,19.86
1.95,1.83,18.09
1.95,1.85,20.06
2.16,1.77,19.88
2.34,1.83,18.24
1.94,1.8,18.52
1.86,1.8,24.33
2.28,2.0,19.1
2.04,1.91,22.19
1.89,1.86,19.39
1.82,1.85,19.82
2.35,1.87,18.37
3.78,1.82,18.64
3.6,1.9,20.55
2.5,1.84,26.78
3.03,2.14,27.0
2.93,1.86,20.73
3.33,1.8,23.34
2.41,1.82,20.76
2.57,1.9,18.76
1.94,1.9,18.49
2.2,1.93,19.16
1.97,1.76,18.53
2.25,1.88,19.92
2.17,2.05,19.48
1.75,1.85,21.59
2.06,1.98,23.84
1.92,1.83,19.46
1.71,1.85,18.9
2.97,1.78,26.46
2.22,1.9,19.05
2.03,2.06,19.42
2.14,1.8,19.92
2.21,1.87,19.8
1.89,1.76,19.01
1.9,1.86,19.88
2.11,1.86,18.9
2.21,1.82,19.29
1.78,1.92,19.24
2.53,2.06,20.55
1.79,3.04,18.66
2.01,2.2,19.5
1.9,1.81,19.44
1.93,1.82,18.61
1.89,1.87,24.29
1.88,2.0,18.82
2.2,1.96,19.03
2.44,2.13,18.46
2.54,1.84,19.07
2.36,1.88,18.5
1.89,1.76,18.45
1.99,1.78,25.93
2.02,1.88,19.23
2.34,1.88,18.97
2.07,1.82,19.13
1.77,1.93,18.25
1.92,1.84,18.18
2.03,1.87,19.46
2.18,1.86,18.24
2.48,1.95,19.58
2.1,1.91,19.07
2.57,1.79,23.03
1.89,1.79,19.83
1.84,1.77,19.0
1.92,1.87,21.43
1.86,1.89,18.45
1.71,1.91,18.25
2.06,2.05,18.35
1.87,2.14,18.35
1.93,2.08,18.9
1.92,2.21,18.2
1.98,2.14,19.22
1.99,1.96,21.34
2.17,1.81,19.28
2.09,1.85,18.26
2.49,1.85,20.31
2.07,1.88,19.57
2.04,1.91,21.54
2.21,1.87,19.54
1.79,1.84,19.77
2.1,2.11,18.84
1.83,1.89,21.54
2.31,1.88,19.2
1.98,1.84,19.11
2.04,1.77,19.09
1.94,1.82,19.09
2.05,1.7,18.67
2.27,1.9,18.93
2.25,1.85,19.63
1.91,1.98,20.84
2.48,1.85,18.99
1.73,1.93,19.96
2.08,1.82,19.09
2.34,1.89,20.36
2.0,2.63,18.72
2.01,2.33,18.75
2.1,2.49,20.18
1.99,2.31,19.71
2.42,2.31,19.99
2.29,2.53,20.66
2.02,2.33,19.04
1.87,2.1,19.74
3.06,1.9,18.38
2.73,2.29,18.36
2.11,2.52,18.77
2.49,2.15,18.8
2.05,1.78,18.7
1.99,1.85,24.95
1.79,1.82,23.31
2.33,1.9,18.73
2.29,1.97,19.3
1.97,1.91,26.41
1.81,1.81,18.84
2.36,1.8,26.58
2.06,1.91,18.71
2.34,1.8,18.93
2.12,1.82,18.55
2.01,1.73,18.4
1.99,1.85,18.54
1.89,1.86,18.11
1.89,1.9,18.56
2.05,2.45,18.17
2.07,2.18,18.3
1.8,1.92,18.33
1.99,2.15,18.32
2.22,1.82,18.13
2.04,1.73,19.11
2.49,1.88,19.08
2.15,1.87,18.86
2.18,1.82,19.89
2.12,1.86,18.61
2.33,1.95,18.5
1.97,1.89,19.31
1.8,1.9,18.67
1.98,1.91,18.67
1.93,1.83,18.72
1.91,1.95,18.86
2.16,1.96,19.07
2.26,1.79,18.5
1.98,1.77,18.29
1.83,1.83,18.25
1.89,1.77,19.51
1.82,1.84,18.1
2.44,1.79,18.3
1.8,1.88,19.35
1.83,1.88,18.84
1.93,1.75,19.45
1.75,1.72,18.57
1.82,1.71,18.2
2.15,1.83,19.19
2.11,1.78,19.12
1.96,1.88,18.31
1.81,1.71,21.13
2.37,1.79,19.38
2.15,1.76,19.25
2.85,2.07,20.04
2.23,1.96,19.76
1.93,1.72,19.83
2.02,1.69,18.71
2.25,1.74,19.1
2.65,1.86,18.33
2.13,1.76,18.73
1.85,1.79,18.34
2.29,1.72,18.57
2.06,1.73,18.17
1.95,1.81,25.14
2.23,1.65,18.43
2.1,1.76,18.49
1.89,1.71,18.59
1.93,1.78,18.34
1.93,1.73,18.37
2.2,1.91,18.34
1.84,1.77,18.61
1.98,2.03,18.35
1.97,1.84,19.07
1.99,2.03,18.48
1.99,1.81,18.27
1.99,1.8,18.49
2.51,1.78,18.76
3.38,1.79,18.65
2.21,1.8,18.69
1.95,1.88,18.59
1.87,1.93,19.75
2.19,1.8,18.75
2.05,1.7,18.74
2.06,1.95,18.57
1.99,1.74,18.72
2.03,1.96,19.32
2.13,1.81,18.36
2.24,1.78,19.62
2.16,2.04,18.66
2.11,1.96,19.65
1.94,2.14,22.3
3.26,1.87,22.26
2.21,1.9,19.25
2.13,1.87,19.01
1.99,1.89,18.5
2.27,1.77,18.48
3.02,2.01,18.32
2.59,1.75,18.53
3.24,1.81,18.43
2.22,1.71,18.38
2.08,1.93,18.45
2.16,1.89,18.25
2.37,2.04,18.25
1.91,1.78,18.44
2.57,1.74,18.55
2.19,1.87,18.74
1.83,1.85,18.68
2.38,1.7,18.61
1.95,1.86,18.72
1.89,1.73,18.42
2.01,1.89,18.88
1.89,1.75,18.7
1.81,1.88,18.46
2.02,1.72,18.42
2.0,1.68,25.17
2.0,1.87,18.14
1.96,1.83,17.96
1.79,1.89,18.07
3.63,1.74,18.66
1.92,1.9,20.06
2.19,1.99,30.57
1.98,1.91,18.62
2.0,1.76,19.38
1.79,1.79,18.71
2.2,1.89,19.65
1.97,1.89,18.58
2.01,1.8,18.55
2.15,1.83,18.72
1.97,2.36,18.25
2.15,1.83,18.33
1.81,1.81,18.33
2.31,1.88,18.16
1.87,2.09,24.62
1.93,1.86,18.67
2.29,1.72,18.04
2.5,1.85,25.57
2.41,2.04,22.44
1.94,1.95,19.0
1.81,1.84,23.36
2.25,1.94,18.46
1.88,2.05,19.27
1.84,1.85,19.13
1.94,1.9,18.36
1.9,1.91,18.0
1.8,2.0,18.45
1.94,1.92,18.05
2.08,2.03,24.08
2.49,1.8,18.36
2.08,1.84,19.19
2.05,2.03,18.22
2.18,1.99,18.49
1.99,1.95,18.8
1.9,1.93,19.18
2.0,1.96,21.46
1.86,2.26,19.16
2.01,2.05,18.97
2.04,1.96,19.39
2.01,2.35,18.34
2.09,1.95,18.59
2.09,1.93,18.27
1.95,1.8,18.29
2.7,1.9,18.41
2.26,1.92,19.3
2.22,1.88,18.2
1.85,1.84,18.18
1.86,1.82,18.86
2.98,1.9,20.32
2.04,1.82,19.0
1.91,1.73,21.45
1.93,1.73,32.07
2.38,1.79,28.29
2.02,2.07,18.51
2.08,1.86,19.02
2.1,1.87,18.77
2.02,1.8,19.66
2.19,1.76,18.48
1.84,1.97,18.57
2.15,2.21,19.46
2.18,2.19,18.97
2.77,2.31,24.61
2.0,2.73,18.77
2.02,2.11,24.62
2.47,1.86,19.38
3.5,1.94,19.07
2.14,1.89,18.81
2.32,2.0,18.14
2.03,1.86,18.2
2.31,1.82,18.58
1.98,1.86,19.07
2.27,1.72,19.23
1.93,1.84,20.61
3.15,1.86,18.95
2.22,1.81,18.48
1.78,1.77,18.24
2.01,1.89,18.25
1.97,1.8,18.49
1.97,1.78,18.25
1.92,2.13,18.19
1.89,1.77,18.21
1.88,1.82,18.19
2.04,1.79,18.71
2.18,1.82,18.92
1.78,1.91,18.39
1.98,1.89,18.54
2.06,1.86,18.97
2.07,1.86,18.32
2.66,1.92,18.31
2.69,1.9,18.06
2.04,1.85,18.24
2.02,1.89,18.14
2.52,1.74,18.41
1.98,1.68,18.16
2.06,1.84,18.65
1.99,1.78,18.02
1.83,1.92,19.57
1.86,1.71,18.0
1.86,1.82,18.84
1.79,1.77,18.32
2.31,1.96,18.27
2.16,1.85,19.57
2.4,1.79,19.94
2.04,1.82,18.2
1.91,1.91,18.23
1.97,1.94,18.55
2.09,2.03,18.57
2.08,1.82,23.28
1.93,1.89,19.7
1.87,1.71,18.01
1.9,1.84,18.21
1.9,2.5,18.01
2.06,1.92,19.16
2.07,1.86,18.99
2.02,1.78,18.48
2.26,1.81,18.17
2.01,1.78,18.29
2.73,1.87,18.16
1.97,2.16,25.21
2.18,1.88,18.46
1.99,1.75,19.73
2.36,2.08,18.64
1.98,2.07,22.12
2.08,1.88,27.05
1.92,1.99,24.52
2.05,1.77,26.58
1.92,1.87,22.02
2.3,1.89,18.62
1.92,1.81,18.98
2.11,1.75,23.42
2.26,1.75,18.07
2.18,1.97,18.38
2.25,1.72,24.59
2.28,1.72,23.97
2.25,1.81,24.41
2.3,1.82,18.02
2.24,1.82,18.5
2.76,1.91,18.2
2.07,1.78,18.13
2.1,2.35,18.13
2.15,2.35,17.9
1.96,2.07,18.06
2.97,2.04,17.92
1.82,1.83,18.59
1.89,1.8,18.1
1.83,1.84,18.18
1.78,1.8,18.06
2.35,1.74,23.74
2.55,1.94,18.32
1.84,1.81,18.85
1.88,1.73,18.69
1.81,2.14,18.33
2.44,1.86,18.33
2.21,1.75,19.98
1.9,1.87,18.43
1.94,1.81,18.19
1.82,2.4,18.35
2.01,1.87,18.58
2.0,2.52,18.46
2.07,2.16,18.24
1.87,1.95,18.89
1.88,1.93,18.08
1.89,1.87,18.89
1.76,1.94,18.49
2.06,1.87,18.86
2.25,1.89,18.02
1.96,1.97,18.17
2.01,2.13,17.96
2.07,1.91,18.58
1.99,1.95,18.76
2.03,2.11,18.59
1.94,2.04,18.03
2.17,1.94,18.34
2.34,1.9,19.9
2.16,1.85,23.81
2.19,2.08,20.14
1.99,2.81,18.15
1.99,2.36,17.95
1.82,2.09,17.93
2.84,2.07,19.0
2.52,1.91,18.02
2.23,1.95,17.9
2.27,1.81,17.83
1.83,1.77,19.63
1.92,1.69,17.95
2.0,1.83,20.43
1.83,1.73,20.35
2.13,2.15,18.17
1.91,2.04,17.92
2.27,1.81,18.33
1.92,1.75,18.11
1.93,1.86,18.35
1.83,1.86,18.66
2.05,1.83,18.11
1.98,2.13,18.83
2.25,1.85,18.41
2.41,1.81,18.24
2.61,1.89,24.13
