x25519,x25519_mlkem512,mlkem512,x25519_hqc128,hqc128
2.52,2.72,3.7,3589.4,31.98
3.25,2.79,3.64,19.6,32.68
3.36,2.61,3.43,32.69,32.28
3.34,2.76,3.55,22.02,33.13
2.62,3.11,3.66,20.46,29.61
2.32,3.01,3.44,30.45,31.15
2.48,2.7,3.66,19.31,31.1
3.4,2.71,3.81,33.63,32.6
2.19,2.97,3.69,30.33,31.39
2.08,2.58,3.72,19.75,32.91
2.35,2.75,3.68,20.98,23.35
3.32,2.59,3.56,19.73,30.85
2.21,2.89,3.73,32.45,32.52
3.81,2.6,3.73,20.37,19.39
3.22,2.86,3.73,19.81,31.65
2.19,2.89,3.52,20.05,30.72
2.19,2.94,3.5,20.82,31.87
3.59,2.97,3.73,33.69,30.47
2.12,3.03,3.56,19.65,31.88
3.29,2.77,3.58,25.21,30.31
3.5,3.05,3.67,25.7,31.28
2.16,2.9,3.54,19.64,29.79
2.22,3.03,3.64,28.03,31.48
3.01,2.96,3.69,22.06,32.08
3.34,3.01,3.65,20.47,32.25
2.95,3.06,3.71,31.24,31.01
3.42,2.73,3.68,19.42,31.93
3.42,2.84,3.6,26.16,31.43
3.32,2.96,3.57,19.7,31.52
3.26,2.63,3.54,23.31,31.81
2.57,2.95,3.65,19.94,31.74
2.81,3.17,3.67,20.17,30.7
2.4,2.86,3.67,20.06,29.38
3.41,2.75,3.66,20.82,30.32
2.29,2.72,3.55,25.16,31.01
2.26,3.34,3.71,19.88,30.9
2.99,2.61,3.62,19.79,30.54
2.28,2.78,3.56,19.76,29.6
3.43,2.62,3.54,33.74,29.86
2.58,2.7,3.58,34.0,29.9
2.31,2.7,3.62,32.38,31.59
2.17,2.97,3.75,19.8,32.1
2.15,3.16,3.57,19.52,30.96
2.13,2.87,3.65,20.02,30.36
2.18,2.82,3.6,32.35,29.62
2.36,2.89,3.67,20.17,31.21
2.38,2.79,3.57,19.69,29.96
2.61,3.59,3.75,34.61,31.34
2.33,3.07,3.81,20.59,30.37
2.25,2.75,3.69,26.32,30.22
2.06,3.57,3.75,21.15,29.68
2.23,3.76,3.6,31.11,31.48
2.11,3.79,3.6,22.1,32.29
2.13,3.77,3.56,21.96,27.54
2.72,3.58,3.5,25.99,23.11
2.04,3.52,3.5,23.27,29.28
2.06,3.75,3.72,23.37,24.98
2.98,3.83,3.62,33.95,25.06
2.2,3.46,3.64,25.61,30.81
2.04,3.87,3.62,20.19,30.55
2.2,3.94,3.77,19.8,30.71
2.34,3.72,3.77,21.02,30.11
3.2,3.62,3.59,21.58,29.72
3.47,3.88,3.57,18.92,29.73
2.53,3.52,3.69,30.52,30.78
3.38,3.53,3.56,19.64,29.57
3.35,3.86,3.62,20.86,29.15
3.06,3.66,3.6,22.53,30.07
3.48,3.69,3.67,19.64,31.22
3.06,3.63,3.71,21.52,30.99
2.42,3.51,3.7,22.25,30.69
2.42,2.78,3.54,20.74,29.16
3.23,2.85,3.62,19.21,29.44
2.49,2.86,3.54,23.76,30.47
2.57,2.64,3.62,25.48,29.31
2.51,2.7,3.55,23.68,29.32
2.63,2.97,3.62,31.82,29.66
2.25,2.97,3.56,20.48,29.47
2.12,2.82,3.62,21.16,29.27
3.13,2.69,3.6,22.32,30.22
3.33,2.9,3.52,31.72,30.13
3.37,2.75,3.44,23.39,30.24
3.35,3.16,3.57,27.25,31.32
3.33,2.96,3.52,21.13,28.67
3.18,3.02,3.62,26.36,32.68
2.67,2.65,3.72,22.57,31.36
2.09,2.75,3.55,30.26,31.38
2.18,2.69,3.35,19.9,31.19
2.79,3.0,3.58,19.01,31.16
3.53,3.08,3.54,19.58,32.0
3.09,3.12,3.43,20.21,30.93
3.24,2.78,3.49,21.83,31.27
2.85,2.7,3.38,31.6,30.26
2.51,2.84,3.41,19.43,31.67
2.36,3.54,3.61,25.66,31.5
2.15,2.82,3.51,20.97,31.47
3.0,2.76,3.37,25.68,26.25
2.25,3.09,3.44,22.29,32.28
2.28,2.81,3.7,21.69,31.48
3.21,2.86,3.62,19.73,31.47
2.88,2.72,3.5,26.99,30.42
3.1,2.88,3.68,29.89,31.03
3.58,2.64,3.57,19.91,30.42
3.52,3.16,3.58,25.27,32.56
3.62,2.79,3.59,27.91,32.63
3.52,2.62,3.51,24.66,33.58
3.06,2.49,3.61,19.32,31.58
3.47,2.65,3.63,31.79,32.4
3.29,2.64,3.75,25.19,31.45
3.4,2.83,3.65,19.73,30.85
3.24,2.84,3.94,29.47,29.55
3.24,2.63,3.64,20.81,30.23
3.42,2.6,3.67,19.92,31.55
3.38,2.99,3.65,20.68,30.8
3.04,2.81,3.69,19.48,31.5
3.3,2.8,3.65,26.2,31.3
3.43,3.02,3.51,20.39,30.81
3.32,2.81,3.56,19.4,30.88
3.11,2.78,3.56,26.28,20.74
3.35,2.78,3.51,24.96,30.8
3.44,3.02,3.64,19.53,30.48
2.77,2.92,3.6,19.56,31.67
3.25,3.04,3.57,31.8,32.0
3.23,2.75,3.42,26.47,32.09
3.35,2.71,3.55,22.53,29.53
2.42,2.87,3.35,19.71,31.83
2.95,2.79,3.66,19.95,30.51
3.2,3.11,3.32,26.18,30.2
3.32,3.21,3.65,19.15,31.86
3.47,3.1,3.4,20.32,31.63
2.61,2.91,3.61,30.94,30.38
3.24,3.69,3.37,26.37,32.12
3.36,3.11,3.4,21.93,30.16
3.49,3.01,3.46,19.23,30.54
2.18,2.97,3.55,30.63,30.0
2.2,2.87,3.72,30.56,31.19
2.33,2.71,3.62,20.98,30.26
3.38,2.89,3.56,30.95,30.01
2.43,2.85,3.58,28.51,29.25
2.14,3.1,3.63,19.8,30.16
2.12,2.73,3.59,20.84,30.05
3.05,2.64,3.48,22.03,30.26
2.16,2.69,3.3,19.07,29.38
3.25,2.59,3.48,20.08,29.8
2.4,2.9,3.49,23.52,30.94
2.34,2.72,3.77,30.15,30.78
3.44,2.57,3.7,20.75,30.76
3.05,2.94,3.62,20.12,30.65
3.27,2.98,3.62,25.99,30.28
3.02,2.85,3.57,24.89,29.0
3.31,2.97,3.59,20.42,29.15
3.03,2.9,3.72,29.81,3595.27
2.58,2.81,3.72,19.56,31.46
2.19,2.85,3.44,21.22,31.78
3.45,2.65,3.55,24.89,33.77
2.42,2.6,3.69,23.09,33.3
2.06,2.66,3.45,19.41,33.01
2.1,2.57,3.61,21.51,32.05
2.12,2.64,3.44,29.03,32.6
2.59,3.24,3.58,24.79,32.48
2.31,3.26,3.35,24.1,30.98
2.24,2.69,3.36,19.32,30.76
2.36,2.63,2.48,21.26,29.94
2.27,2.81,3.17,24.55,32.77
2.27,3.0,2.37,26.13,33.14
2.21,2.82,3.5,30.34,21.25
3.28,3.0,2.6,31.03,24.64
2.13,3.07,2.44,21.38,23.34
2.45,2.65,2.4,19.25,24.54
2.13,2.64,2.4,34.05,23.56
2.28,2.56,2.42,19.39,23.06
2.11,2.87,2.42,28.97,24.88
2.09,2.52,3.2,32.66,25.48
1.97,2.65,2.79,22.05,25.21
2.17,2.53,3.09,32.41,26.17
2.06,2.9,2.59,21.39,26.68
2.28,2.88,3.0,19.96,31.48
2.32,2.59,2.58,31.49,29.91
2.92,2.68,2.57,21.1,20.47
2.83,2.61,2.6,20.71,31.63
2.47,2.64,3.21,24.92,23.69
2.55,2.65,2.46,24.74,23.09
3.67,2.65,2.68,31.94,24.19
3.25,2.91,3.18,20.3,24.31
2.32,2.63,2.3,31.96,23.97
2.84,2.68,2.38,19.8,26.04
3.46,3.61,3.36,21.24,33.66
2.52,2.7,2.44,30.84,33.66
2.56,2.66,3.5,20.94,31.82
2.4,2.64,2.47,19.69,33.06
2.65,2.66,2.42,24.96,32.95
2.04,2.6,2.77,19.24,31.31
2.15,3.06,2.58,32.54,31.15
2.42,2.86,2.47,29.95,32.15
2.7,3.0,3.92,32.83,32.04
2.49,2.94,2.38,21.66,30.77
2.66,2.71,2.57,19.38,30.28
2.45,2.95,2.62,23.96,30.14
2.48,2.61,2.49,20.58,29.61
2.54,2.64,2.81,20.74,31.52
2.8,2.69,3.74,19.4,31.12
2.23,2.93,2.54,19.3,30.82
3.22,3.08,2.67,20.19,29.32
2.53,2.66,3.31,21.24,29.85
3.31,2.62,2.5,21.39,30.54
3.54,2.71,2.46,28.18,30.51
3.16,2.67,3.05,19.93,30.17
3.26,2.64,2.36,24.59,31.12
3.25,2.77,3.48,31.3,31.18
3.38,2.7,2.9,19.42,31.34
2.95,2.7,2.58,28.06,30.61
3.11,2.78,2.61,24.74,28.94
2.6,2.95,3.58,23.61,29.76
2.72,3.14,2.31,30.26,30.29
3.23,4.26,2.67,29.25,30.01
2.33,2.77,3.73,32.11,30.53
2.55,2.81,3.83,21.81,30.95
2.69,2.96,2.33,20.07,30.54
2.28,3.01,2.44,19.2,31.4
2.89,3.42,2.42,19.5,31.21
2.76,2.85,2.31,32.02,29.66
2.96,4.25,2.65,31.76,30.3
2.32,2.75,3.28,32.12,30.07
2.56,2.92,3.41,26.26,29.39
2.54,2.63,2.59,20.0,29.07
2.1,2.7,2.56,21.56,29.26
3.38,2.6,2.65,32.55,30.15
2.21,2.6,3.22,20.04,30.46
2.32,2.8,2.51,20.27,30.07
2.91,2.78,3.37,21.51,28.83
2.27,2.68,2.65,20.04,29.64
2.57,2.58,3.81,20.9,29.84
2.72,2.89,3.64,20.31,30.18
2.68,3.21,3.7,20.01,29.75
2.24,2.72,2.44,20.97,29.88
3.43,2.97,3.55,26.69,30.39
2.27,2.95,3.4,19.77,30.66
3.37,2.92,2.51,21.23,23.79
2.15,2.78,2.67,27.81,29.56
2.56,2.81,4.03,19.88,29.99
2.2,2.65,2.4,25.49,30.75
2.62,2.81,2.5,26.98,31.23
2.84,2.68,2.34,20.31,30.98
2.04,2.73,2.43,22.54,29.21
3.36,2.72,2.3,25.1,20.75
3.12,4.29,3.83,31.08,31.18
3.44,3.41,2.82,22.25,31.15
3.42,2.76,2.52,20.01,30.65
3.21,3.02,2.5,19.61,30.56
3.4,2.89,2.75,21.37,32.09
3.98,4.22,3.8,20.34,32.08
3.42,4.21,3.64,20.53,32.73
3.35,2.8,2.65,21.54,31.69
2.08,2.86,2.57,31.53,31.38
2.95,3.6,2.56,26.14,22.29
3.53,2.65,3.92,20.86,30.25
3.34,2.79,2.59,19.15,30.86
3.17,3.62,2.36,26.43,30.82
3.35,2.54,3.43,19.92,25.41
3.28,2.68,2.53,25.99,29.31
3.51,2.63,2.42,20.56,24.47
3.75,3.0,3.28,19.15,20.24
2.19,3.72,3.75,21.49,31.2
3.67,2.76,3.78,20.59,28.67
2.33,2.65,2.38,20.41,29.17
3.28,2.83,3.69,19.66,30.15
3.06,2.62,3.48,21.28,29.7
3.33,3.07,3.71,22.01,31.13
3.31,2.86,3.58,20.12,32.12
3.11,2.69,2.42,22.32,31.56
3.33,3.16,3.3,19.39,19.36
3.23,2.91,2.29,25.46,32.79
2.95,2.87,3.71,28.09,20.98
2.35,2.66,2.81,21.86,30.83
2.5,3.06,3.51,19.98,29.39
2.88,2.56,3.89,21.73,29.39
3.21,3.73,3.57,20.55,29.34
3.29,4.12,2.38,27.2,29.89
2.51,3.12,3.85,21.07,31.43
3.86,2.65,3.35,20.84,31.18
2.38,2.62,3.61,28.13,31.45
2.48,2.62,3.62,19.73,30.61
2.22,2.62,3.55,19.38,31.14
2.24,2.89,3.35,26.18,30.99
2.44,2.85,3.35,19.92,29.33
2.23,2.9,3.51,31.06,30.58
2.44,2.79,3.31,20.59,30.41
2.58,2.96,3.51,21.29,30.99
2.24,2.8,3.57,26.41,31.33
3.09,2.82,3.54,31.37,30.23
2.5,3.19,3.29,20.58,30.7
5.65,2.86,3.56,25.18,26.86
2.73,2.86,3.53,24.08,23.9
2.6,3.25,3.66,20.96,29.33
2.69,3.01,3.64,23.94,25.23
3.12,3.55,3.67,24.24,25.42
3.0,3.17,3.31,23.99,20.76
2.91,3.81,3.3,21.15,29.33
2.67,3.63,3.47,21.94,30.21
2.76,3.66,3.66,19.17,19.15
3.57,3.48,3.39,21.36,31.35
3.54,2.61,3.43,25.18,24.98
3.74,2.56,2.33,25.86,31.43
3.45,3.47,3.74,26.18,19.82
3.34,3.61,3.41,25.81,30.01
3.25,3.61,3.47,30.73,30.67
2.99,2.98,3.16,24.73,30.37
3.43,2.95,3.56,20.57,20.5
3.12,3.02,2.53,28.62,30.65
2.72,2.61,3.36,20.23,33.19
4.09,2.69,3.5,19.5,29.99
3.35,2.62,3.44,31.12,30.92
3.04,2.66,3.39,21.72,31.11
3.11,2.63,3.75,20.49,31.1
3.41,2.61,3.5,26.09,31.63
2.49,2.68,2.74,20.32,33.47
2.35,2.98,2.73,21.95,19.34
2.61,2.93,2.6,19.43,24.5
2.76,2.99,3.35,19.76,29.57
2.34,3.49,2.73,22.45,30.88
2.34,3.62,2.6,19.17,31.79
2.26,3.61,3.44,28.29,29.58
2.25,2.9,2.98,30.95,30.7
2.49,3.63,2.85,20.17,29.18
2.27,3.61,2.92,19.65,21.07
3.47,3.76,2.84,19.94,25.04
3.3,3.64,2.77,19.96,30.12
3.18,3.62,2.7,19.1,19.17
2.74,3.75,3.22,20.46,21.98
2.73,3.88,3.43,26.44,20.6
3.2,3.96,2.57,26.94,30.32
3.26,3.28,2.41,26.41,20.23
3.26,2.81,3.73,31.5,19.83
3.18,2.81,4.8,32.02,32.23
2.55,2.88,3.73,32.76,21.81
3.43,3.77,2.73,30.68,30.07
4.46,3.64,3.46,26.44,29.24
3.39,2.76,3.02,25.49,18.73
2.77,2.91,3.73,23.87,20.16
3.26,2.65,2.79,20.56,25.17
3.14,3.06,2.75,25.76,20.21
3.18,3.0,3.43,26.47,20.22
3.04,3.67,3.52,25.61,18.67
3.03,3.57,3.68,32.97,30.09
3.26,3.5,2.85,25.62,33.25
2.57,3.18,2.76,27.58,30.69
2.53,2.7,3.41,19.87,19.21
3.34,2.97,3.46,32.05,29.9
2.99,2.83,3.58,21.05,22.05
2.99,2.6,3.62,26.67,19.53
2.31,3.06,3.44,23.55,19.14
3.13,2.86,2.6,32.08,19.34
2.68,3.6,2.69,26.59,22.02
3.19,3.62,3.4,22.68,22.17
2.6,3.6,3.69,31.85,23.1
3.28,3.71,2.5,23.37,19.03
2.89,2.56,3.54,26.54,20.23
3.26,2.83,5.4,28.3,23.4
2.88,2.75,3.34,20.66,30.72
3.36,3.98,3.48,22.61,20.35
3.5,3.29,3.73,25.14,32.98
3.43,3.95,3.42,19.51,30.95
3.25,3.15,3.26,20.98,30.19
3.11,3.39,2.91,26.87,19.56
3.19,2.94,3.15,32.8,19.6
3.23,2.72,3.66,20.97,31.76
3.48,2.65,3.45,20.66,29.52
3.17,2.66,3.77,30.2,19.39
3.48,4.31,2.48,31.95,20.19
3.29,2.91,3.56,21.96,25.38
2.6,2.62,3.37,21.36,29.79
3.3,3.17,3.53,31.52,22.95
3.02,2.88,3.69,25.44,18.94
3.45,3.04,3.66,20.45,22.8
3.37,2.96,2.71,19.08,30.08
3.45,3.05,3.73,29.39,25.51
3.22,3.32,2.77,21.56,32.75
3.01,3.13,3.45,23.42,31.29
3.15,2.71,3.65,26.11,32.41
6.24,3.02,3.75,19.52,19.12
2.95,2.55,3.5,19.09,31.1
3.07,2.61,2.68,22.38,20.06
2.86,2.65,2.73,20.75,31.99
3.26,2.77,2.48,28.03,33.37
2.7,2.99,3.27,20.12,32.38
3.42,2.9,2.88,19.88,32.52
3.04,2.79,2.83,20.67,32.85
2.95,2.7,2.65,20.55,33.23
2.87,2.99,2.75,21.64,20.21
3.28,2.95,3.45,30.42,32.53
2.8,2.93,2.62,20.46,33.38
3.25,3.16,3.23,19.84,25.37
2.56,2.88,2.33,20.52,29.64
2.61,2.56,2.3,20.68,19.73
2.59,2.55,2.59,27.14,29.52
2.59,2.62,3.67,20.62,30.06
2.55,2.62,2.9,23.35,30.64
2.28,2.95,2.79,26.43,30.04
2.29,3.15,3.7,29.59,31.18
3.47,3.17,3.61,28.17,30.06
2.61,2.72,3.2,21.98,29.32
2.24,2.99,3.55,20.17,24.64
2.2,2.96,2.64,21.24,24.98
2.32,3.58,3.74,20.91,24.99
3.06,3.1,3.32,21.64,25.13
3.24,2.98,2.4,30.26,26.75
2.22,3.08,3.13,31.39,23.1
3.04,3.3,3.55,30.6,25.69
2.34,3.02,2.8,31.09,25.65
2.6,3.21,3.68,30.28,25.29
3.02,2.91,3.34,32.7,25.9
2.73,2.64,3.5,26.71,25.74
3.16,2.78,2.54,28.33,25.59
2.37,3.81,3.29,19.26,26.66
3.19,3.64,2.53,19.85,24.59
2.98,3.73,2.42,32.35,24.61
2.34,3.56,2.85,31.47,24.64
2.54,3.67,3.59,33.06,23.29
2.66,3.27,3.69,34.28,23.66
2.45,2.9,3.43,32.96,32.34
2.36,3.06,3.23,33.91,30.51
2.46,2.63,4.04,31.73,27.82
2.41,3.45,2.7,31.95,25.18
3.35,3.37,3.7,31.13,31.58
2.6,3.25,2.47,31.39,31.44
2.48,3.02,2.87,30.46,31.19
3.27,3.41,2.82,21.67,26.82
2.73,2.89,3.62,30.46,31.06
2.46,3.73,3.98,30.68,30.79
3.03,3.08,3.17,20.46,32.09
2.27,2.85,2.61,20.15,31.02
2.89,3.41,2.38,24.47,29.85
2.58,3.13,3.51,24.41,32.2
2.6,2.55,3.45,19.8,31.61
2.56,2.62,3.69,22.98,26.03
3.06,2.87,2.43,25.37,31.03
3.43,2.92,2.75,21.34,30.68
3.2,2.92,3.52,21.18,30.96
3.13,3.65,2.83,26.32,21.01
3.09,3.09,2.4,21.06,30.78
3.24,2.94,2.97,20.21,28.95
3.41,2.71,3.8,21.36,24.82
2.37,3.1,3.63,21.72,31.5
3.42,3.38,2.38,22.65,31.11
2.94,3.68,3.46,20.5,31.08
2.69,2.85,3.35,25.42,22.7
2.72,2.78,2.59,19.72,24.85
3.18,3.88,3.34,19.99,29.8
2.69,3.67,3.64,32.89,30.02
2.19,3.08,3.36,19.46,22.63
2.21,2.64,2.76,19.14,29.73
2.52,2.68,3.4,25.93,30.35
2.57,2.7,2.9,26.9,30.78
2.25,2.9,3.37,21.85,20.83
2.49,3.2,3.36,23.02,31.71
2.36,3.46,2.74,33.02,30.02
2.27,2.73,3.49,21.51,31.03
2.53,2.92,2.4,23.21,30.21
2.8,2.66,2.86,20.72,29.39
2.51,2.64,3.14,21.91,29.42
2.85,3.46,3.4,25.5,29.02
2.39,3.44,3.37,20.6,29.55
3.27,3.54,3.49,23.34,31.18
3.16,2.92,3.63,26.58,28.93
2.73,2.77,2.65,20.32,30.06
2.44,3.04,3.55,21.84,30.25
3.21,2.9,3.77,31.58,28.94
3.5,2.69,2.56,20.26,28.52
3.11,2.87,3.46,31.82,28.55
3.5,3.69,2.29,28.8,29.32
3.49,2.75,2.35,22.28,20.4
3.33,2.82,3.81,24.09,30.01
3.57,2.57,3.85,32.48,29.96
3.53,2.6,2.87,20.79,32.6
3.86,2.54,3.64,25.89,32.93
3.5,3.64,3.46,23.62,31.42
3.44,3.8,2.78,28.08,31.77
3.31,3.33,3.37,20.41,30.7
3.05,3.38,3.6,20.32,30.72
3.28,2.96,3.67,25.99,32.69
3.33,2.67,3.43,19.44,32.62
3.34,2.9,3.41,31.59,30.46
2.31,2.88,3.46,22.64,30.32
3.2,3.19,3.62,34.18,29.85
2.33,3.1,3.42,32.05,29.68
3.53,2.79,3.55,21.26,30.52
3.36,2.98,2.61,23.83,29.72
2.78,2.82,2.59,22.11,31.64
3.25,2.7,2.31,21.48,29.27
2.61,3.61,2.83,24.96,29.41
3.45,3.09,3.55,32.4,25.34
3.21,3.68,2.43,26.24,30.3
3.21,2.69,3.95,32.55,19.26
3.44,2.96,3.41,30.29,30.73
3.14,3.88,3.19,31.68,31.69
3.12,3.35,3.92,30.26,30.14
3.19,3.72,3.38,33.16,23.17
3.02,3.58,3.79,30.79,32.45
2.66,2.89,3.54,32.74,31.38
2.65,2.82,3.66,32.53,31.34
3.42,2.71,3.31,31.02,31.32
3.37,3.86,3.67,32.54,31.41
2.71,3.11,3.62,32.09,32.11
2.24,3.29,3.45,31.96,32.13
2.22,4.17,2.5,27.08,30.53
2.86,2.85,2.48,19.86,30.95
2.83,3.11,2.31,31.93,30.78
2.18,3.26,3.74,31.76,28.66
2.59,3.37,2.44,29.98,30.66
2.73,2.63,2.63,30.77,29.7
2.16,2.96,3.62,20.58,30.44
2.73,2.66,3.72,19.58,30.18
2.39,3.81,2.48,29.77,30.79
2.19,2.71,3.58,32.52,29.96
2.54,3.24,3.58,31.97,30.58
3.03,3.33,2.74,32.19,30.09
2.71,2.74,3.57,21.52,25.56
3.14,2.72,2.57,24.54,32.05
2.99,3.43,2.56,27.2,29.7
3.06,2.91,2.32,22.18,32.44
2.58,3.24,3.72,26.08,31.01
2.18,2.84,3.9,24.19,33.53
3.27,2.74,3.46,21.86,32.38
3.51,4.25,2.86,32.78,31.73
2.83,3.88,3.54,30.3,31.04
2.32,4.33,2.65,33.32,31.65
3.43,2.99,3.28,31.77,28.66
2.9,3.66,2.36,31.01,33.45
3.02,2.98,2.44,32.96,23.47
3.24,4.36,2.4,30.79,19.34
3.29,2.77,2.28,26.51,23.79
2.52,3.45,2.55,23.47,19.86
3.3,2.85,2.36,30.5,23.92
3.27,2.88,3.67,24.99,27.51
2.92,2.88,2.44,19.69,24.95
2.53,2.7,3.52,26.29,30.99
2.46,2.73,2.58,31.27,31.97
3.37,2.91,2.61,32.58,29.09
2.51,3.47,2.65,24.07,32.17
2.27,2.83,2.47,20.84,29.29
3.03,2.69,2.43,26.17,29.39
3.04,2.92,2.42,26.55,30.82
2.71,4.19,2.6,25.23,30.3
2.5,4.06,3.0,26.72,23.47
2.42,3.63,2.5,24.24,19.34
2.85,4.02,2.67,24.94,33.09
2.36,2.83,2.61,24.37,30.93
3.54,3.01,2.51,26.02,32.59
3.62,2.67,2.4,26.25,32.39
2.9,3.63,2.76,24.53,22.7
4.17,3.67,3.14,24.24,31.55
3.48,2.63,3.2,27.73,30.67
3.33,2.83,2.69,19.24,29.96
3.3,2.71,2.4,25.99,22.8
3.35,2.72,3.73,24.48,32.17
2.85,2.93,3.5,26.6,33.52
3.3,2.62,2.65,23.79,29.57
3.15,3.35,2.44,28.05,30.33
3.34,2.74,3.46,25.11,25.91
3.63,3.13,2.42,23.42,26.66
3.46,4.33,2.48,24.45,20.27
2.55,3.02,2.73,29.94,30.84
3.19,3.48,2.57,32.36,27.29
3.44,2.63,3.48,30.39,26.26
2.65,2.61,3.22,29.98,21.21
3.13,2.7,3.58,29.73,29.64
2.31,2.63,3.74,32.91,23.73
3.12,3.9,2.57,30.44,29.16
2.68,3.04,2.83,28.04,20.47
3.45,3.0,2.39,24.93,32.08
3.38,3.9,3.12,24.73,28.85
3.38,2.9,3.01,30.55,20.75
3.23,2.63,3.65,24.09,32.28
3.35,2.73,3.77,28.77,29.68
3.31,3.62,2.77,30.73,29.88
3.42,2.7,2.52,25.99,32.37
3.37,3.0,2.4,22.21,30.76
2.66,2.9,2.26,24.95,31.52
3.32,3.09,3.64,28.78,31.08
3.12,2.75,3.38,25.6,20.31
3.44,2.69,3.55,25.08,20.42
3.31,2.63,3.29,24.19,31.84
3.01,3.86,3.56,25.46,20.08
3.45,3.01,3.61,26.61,30.33
3.29,4.31,3.65,24.07,31.43
3.08,2.69,3.63,27.77,29.47
3.08,2.86,3.48,23.58,22.57
3.17,2.69,2.52,19.17,32.18
3.54,2.74,3.6,19.21,29.27
3.22,2.71,3.68,23.04,30.8
3.3,4.25,3.64,24.48,31.04
3.21,2.7,3.02,26.27,29.39
2.32,2.82,2.39,28.38,31.32
2.91,2.63,2.46,25.16,31.71
2.8,2.66,2.39,28.42,31.76
3.27,2.62,2.42,24.31,29.63
2.41,3.58,3.79,23.93,29.93
3.32,3.88,3.58,27.36,30.48
2.88,3.5,3.88,28.84,26.93
3.38,2.85,3.77,31.47,21.08
2.23,2.95,2.48,27.11,20.02
3.21,2.88,3.15,19.49,20.09
2.73,2.66,3.63,29.86,19.53
2.42,2.97,3.5,23.98,30.57
2.67,3.55,3.38,28.19,31.89
2.85,2.94,3.44,32.7,23.11
3.47,2.66,3.67,29.8,33.59
3.23,3.67,2.46,23.32,20.77
2.47,2.84,3.63,23.07,19.59
2.77,3.62,3.65,23.61,29.51
3.75,2.72,3.71,23.61,19.75
2.66,2.65,3.36,23.41,33.05
3.3,3.56,3.25,26.25,32.64
3.63,3.08,3.3,24.56,19.77
2.35,3.22,3.28,28.5,19.0
3.26,2.97,3.31,28.74,20.13
2.96,2.95,3.52,29.84,32.98
3.27,4.03,3.63,26.25,30.5
2.51,3.68,3.29,33.09,31.28
2.26,2.82,3.81,20.67,31.1
2.69,2.98,3.58,30.01,21.77
3.34,3.01,3.58,32.63,31.07
3.06,3.65,3.5,29.64,30.47
2.07,3.37,3.54,31.75,29.39
3.42,2.77,3.55,31.0,31.11
3.11,3.0,3.71,33.33,20.46
3.4,3.05,3.55,30.03,25.49
2.26,3.6,3.31,31.71,20.19
2.23,3.29,3.28,30.92,19.7
3.42,2.73,3.73,30.82,20.56
3.29,2.8,3.43,31.79,21.16
2.89,2.76,3.69,31.69,30.27
3.16,2.6,3.54,29.77,23.53
3.04,3.04,2.74,29.13,31.82
3.46,2.9,3.72,32.4,24.61
3.47,2.69,3.61,30.66,19.32
3.3,2.64,3.58,31.11,30.85
3.47,2.68,3.38,26.75,30.34
3.23,3.01,3.63,23.38,20.89
3.58,3.25,3.6,23.35,20.03
3.5,3.62,3.73,23.24,30.65
2.58,3.82,2.54,23.23,30.45
3.22,3.66,3.81,31.7,33.89
2.77,3.2,3.66,32.17,31.34
3.33,3.0,3.61,27.75,24.13
3.35,2.82,3.83,25.8,30.72
3.29,2.79,3.34,31.6,23.12
3.21,2.81,2.61,30.22,31.1
3.1,2.5,3.49,29.52,24.16
3.44,3.23,3.58,31.69,30.24
2.48,2.91,3.7,31.59,32.83
3.53,2.91,3.79,31.29,24.06
3.56,2.81,3.32,19.28,20.07
3.16,2.9,3.44,29.89,19.78
3.44,3.14,3.44,32.81,19.52
3.28,2.7,3.42,30.29,22.68
3.48,3.09,3.27,30.78,32.37
3.21,2.93,3.31,31.87,23.66
3.07,3.04,3.31,30.89,32.52
2.9,2.63,3.26,33.9,29.88
2.89,2.53,3.42,20.18,24.49
2.85,2.5,3.28,21.78,19.18
2.38,2.7,3.42,23.66,31.01
3.28,2.69,3.15,32.01,29.17
2.47,2.65,3.69,30.09,29.54
3.02,2.9,3.49,32.28,22.9
3.18,2.57,3.39,29.71,28.96
3.03,2.83,3.86,26.22,19.84
2.76,2.65,3.83,21.45,20.0
3.33,2.99,3.69,22.68,25.17
3.34,2.83,3.94,32.93,19.75
2.63,2.95,3.74,32.61,29.33
2.78,2.85,3.75,31.89,19.44
2.58,2.86,3.68,29.92,31.85
3.02,2.59,2.71,32.61,33.34
3.38,2.62,4.04,30.36,24.07
3.41,2.66,3.69,32.49,22.17
3.23,2.84,3.69,31.72,19.85
3.31,2.79,3.01,29.79,28.25
3.19,2.51,3.77,32.21,23.81
3.16,3.3,3.32,33.59,21.49
3.39,3.28,3.76,29.68,27.35
3.51,2.59,3.71,30.96,21.75
3.29,2.53,3.82,19.1,18.74
3.55,2.62,3.83,30.65,32.72
3.44,2.56,3.62,29.49,25.98
3.41,2.68,3.69,30.25,31.01
3.31,2.93,3.75,31.05,23.54
3.38,2.65,3.59,30.22,26.51
3.56,2.56,3.47,33.68,31.7
3.59,2.77,2.66,31.41,19.33
2.83,3.06,2.55,30.11,27.22
3.01,3.15,2.82,30.68,26.84
3.37,2.9,2.79,29.98,26.88
3.29,2.67,2.81,25.31,25.6
3.1,3.82,2.79,31.76,24.53
3.41,3.58,3.07,30.67,25.49
3.52,3.52,2.92,30.72,23.59
